frame_id,frame_index,track_id,detection_id,center_x,center_y,center_z,velocity_x,velocity_y,speed_m_per_frame,length,width,height,yaw_rad,yaw_deg,score,num_points,age,hits,missed,tracklet_length,stable,final_tracklet_length
000256,6,8,56,35.62237615642579,17.127739246888122,-0.5830000191926956,-1.2491802521523552,0.435357285502069,1.3228708434337615,2.164392682596241,0.7613212868137,0.9580000340938568,-0.02720133609118452,-1.558521755141757,0.5505135740248625,30,10,4,0,4,True,5
000257,7,8,3,32.247804435978495,14.001306263746747,0.343999981880188,-2.2056064128850768,-1.167448335387481,2.4955230442451892,1.4636483356122196,0.24627534994547107,2.138000011444092,-0.23859230170657916,-13.670331912098975,0.4177011707830035,27,11,5,0,5,True,5
000250,0,10,26,35.12034345718433,4.22631061270579,-0.939999982714653,0.0,0.0,0.0,1.1586527838160248,0.8423147107402778,1.735999971628189,0.7185139410014897,41.16781634069719,0.5315978763340947,23,1,1,0,1,True,5
000252,2,10,31,37.62885493271414,6.18255945370155,-1.0405000150203705,0.5644150819942068,0.44015598922404586,0.7157525268082018,1.9419613412863599,0.5478047727473568,0.925000011920929,-0.22817681601828232,-13.073568540580656,0.5449395625307135,30,4,2,0,2,True,5
000253,3,10,2,35.57886151217574,8.77125280177098,0.24700000882148743,-0.612068744145466,1.4069978007044692,1.534363372460064,0.5611588903511433,0.4670187262638411,2.4160000681877136,-1.1105546059237437,-63.630091838244844,0.5673644958322108,39,5,3,0,3,True,5
000254,4,10,2,35.20152781346976,10.704722366104603,0.3530000150203705,-0.5064379736976983,1.643910094337588,1.7201511036731767,1.6539259289046746,0.6047728612531387,2.240000069141388,-0.16602919809524394,-9.512772326798965,0.6195766690626039,52,6,4,0,4,True,5
000255,5,10,37,33.29876602312367,14.735514693200313,1.006500005722046,-1.1347836911894749,2.7180070990787426,2.9453856481676643,1.5807681130079916,1.5237408172692026,0.8610000610351562,-0.3238279835601691,-18.553976746229498,0.532299715346255,22,7,5,0,5,True,5
000250,0,14,39,33.825129896081854,11.785806483217048,-1.612500011920929,0.0,0.0,0.0,1.3949995639423576,0.4803396227853097,0.45899999141693115,-1.3867342248089392,-79.45401838789812,0.5157405531097309,22,1,1,0,1,True,3
000252,2,14,30,32.73750164010208,7.86608644625508,-0.8819999843835831,-0.2447163575954489,-0.8819370083164426,0.9152589700805672,3.902818298005234,0.8846408990296775,1.229999989271164,-1.1865186097880496,-67.98250865458505,0.7669555662278958,97,4,2,0,2,True,3
000255,5,14,1,29.384021969980317,8.494259944166066,-0.3709999918937683,-0.6376159471957615,-0.39083932988739567,0.7478699605581017,4.309137344713745,2.2344332359750014,3.163999915122986,-0.8753275511088092,-50.152574370056634,0.9228571428571428,113,9,3,0,3,True,3
000250,0,15,43,0.3183247929833753,-11.953028988363565,-1.2475000023841858,0.0,0.0,0.0,1.5594678203371777,0.9826707157672394,1.347000002861023,-1.2444367304790966,-71.30097252751138,0.5407804577654096,25,1,1,0,1,True,4
000251,1,15,13,3.0465642670789093,-10.607057421333854,-0.3089999854564667,1.22770776334299,0.6056872051633698,1.3689862463411608,2.398772255092007,0.8988179268021949,1.8039999604225159,0.04003865304722867,2.294045836994816,0.6321786412958705,51,2,2,0,2,True,4
000254,4,15,63,3.7484074326802292,-7.840239534193329,-0.8374999910593033,0.7805157446788425,0.7481506459109322,1.0811726118749554,2.0063146897245456,1.5640545076557455,0.8289999663829803,0.19807603453435024,11.34892080150581,0.8743880303349524,146,7,3,0,3,True,4
000255,5,15,22,7.559526349078339,-6.563909802296843,-0.4724999666213989,2.1442871719525125,0.9858312346044313,2.360048876384089,0.9027198937405398,0.8527301448561371,2.0329999923706055,0.5191709263596809,29.746302926306974,0.6275286011290622,57,8,4,0,4,True,4
000251,1,16,5,7.509007201043625,8.811206723365702,-0.4584999978542328,0.0,0.0,0.0,0.8137925097623067,0.24407744153551628,2.1350000500679016,0.6027522461527992,34.53515979658591,0.4601661477268326,43,1,1,0,1,True,4
000253,3,16,11,6.040378704678122,9.816396047697898,-0.5764999985694885,-0.3304414116822382,0.22616759797474414,0.4004289062095991,0.5187936482489702,0.28530781424371765,2.347000002861023,1.2427585662447984,71.20482079955629,0.541828240525189,31,4,2,0,2,True,4
000254,4,16,6,5.0061924190412075,12.553156532506359,0.2640000060200691,-0.6471266049618423,1.3559343970499163,1.5024416567549503,0.48007800347861507,0.559457398465492,0.8220000118017197,-0.3057364294501828,-17.51740705089472,0.4125459597206771,27,5,3,0,3,True,4
000257,7,16,30,2.893996621654783,19.49130959039909,-0.0729999840259552,-0.6727490023369769,1.7864868770613638,1.9089595548512446,0.7081491693629318,0.40787864916856237,1.8979999423027039,0.336119797456735,19.258245805062977,0.5608538132084087,37,10,4,0,4,True,4
000251,1,21,11,1.7362991117694224,-6.090913540777044,-0.4740000218153,0.0,0.0,0.0,3.9794326122489805,2.754668917282271,1.8860000669956207,0.36304362345878227,20.80086740332487,1.0,535,1,1,0,1,True,3
000254,4,21,9,1.5395122742493705,-3.8856522351551868,-0.49400003254413605,-0.029518025628007778,0.33078919584327854,0.3321036072125965,4.588598984101056,3.0572076905439123,1.6980000436306,-1.152218484337177,-66.0172562294808,1.0,321,6,2,0,2,True,3
000255,5,21,108,0.7805076866164337,-4.619601092763593,-1.5190000236034393,-0.35778697853022584,-0.1483429282099794,0.3873204698382199,1.4186254150124362,1.5503773632227644,1.2179999947547913,-0.8801791303403685,-50.430549383998304,0.5522573097991343,27,7,3,0,3,True,3
000251,1,22,12,3.522104986331632,-16.81549694731194,-0.12300002574920654,0.0,0.0,0.0,1.472656578129272,0.3443310230923451,1.8020000457763672,-0.7110281265014086,-40.73891076362471,0.6957093628530236,83,1,1,0,1,True,4
000254,4,22,40,0.4737775300905104,-13.747254968205038,-0.39400002360343933,-0.4572491184361683,0.4602362968660351,0.6487635973631799,1.2801854860280288,1.0059472884078355,1.2900000214576721,0.8249411116775545,47.26564404595418,0.6198600351320661,54,6,2,0,2,True,4
000257,7,22,13,1.0676665012512965,-15.131329225245656,-0.36899998784065247,-0.16240366946577467,0.045518824720226614,0.16866213344986272,0.7629437323476775,0.6126092068169796,2.199999988079071,-1.0968202181256839,-62.843169383220044,0.5853541292281408,44,11,3,0,3,True,4
000258,8,22,50,0.8961487922217806,-10.907400146756684,-0.47850000858306885,-0.16650498726945823,1.9258034389161618,1.9329880486249567,1.655753513402555,0.7067435271943459,0.781000018119812,-0.19337647795039423,-11.079656043662213,0.5328537219291388,26,12,4,0,4,True,4
000251,1,25,17,11.646478581917219,-8.617098597112875,-0.1614999771118164,0.0,0.0,0.0,0.9028969373457272,0.4564389909174544,1.7369999885559082,0.4860087197550083,27.846248448518374,0.5567110737037735,35,1,1,0,1,True,5
000252,2,25,8,15.727069976437178,-9.778919450263125,0.10899999737739563,1.8362661275339818,-0.5228193839176123,1.9092441958347386,1.4843036771861862,0.31613847467535616,1.4740000367164612,0.2968347115028615,17.007376182097353,0.6221986721352987,58,2,2,0,2,True,5
000254,4,25,11,22.12282448129718,-11.523667108428931,0.000500023365020752,2.4489911337371906,-0.6801188842419932,2.5416764683621604,1.8532826863602276,0.4778020902087093,2.1169999837875366,1.5054156334466717,86.25396220950766,0.6561458827166399,66,5,3,0,3,True,5
000255,5,25,46,22.980300864263988,-12.495878221090003,-0.17400002479553223,1.7328094958905187,-0.8115603870305783,1.9134416664339615,1.5111423084473157,1.1832753485600125,2.5160000324249268,-1.4182985516226458,-81.26252109749512,0.5807481775223011,31,6,4,0,4,True,5
000257,7,25,22,24.927799986825807,-12.653994539506462,-0.028500020503997803,1.3912325253161946,-0.4819343845105214,1.4723412275933903,0.6067231625735958,0.6128848804944931,2.3630000352859497,1.0039872348834096,57.52423124382903,0.5868091004138953,45,9,5,0,5,True,5
000251,1,29,22,25.08169922086427,-2.9190532361609027,0.5424999874085188,0.0,0.0,0.0,1.7393829650921981,0.7996433077488536,1.066999975591898,-1.016529882892813,-58.242872038686016,0.5381989199625132,26,1,1,0,1,True,3
000253,3,29,39,22.639213019927997,0.5697803297209879,-0.5739999869838357,-0.5495593952106613,0.7849875523234253,0.9582384808423372,1.575341148825828,1.572318765952432,1.2079999726265669,-1.4425336667664548,-82.65109091124896,0.6951941844656452,76,4,2,0,2,True,3
000254,4,29,53,23.911912939371852,-2.6696769852944766,-0.857499971985817,0.2704572963838712,-1.026012637979075,1.0610603575952,2.7098187721832447,1.6150893714739865,0.8389999568462372,-1.0245960547484738,-58.70502964284258,0.5844246886524785,35,5,3,0,3,True,3
000251,1,32,31,22.269548624390122,19.983231696155126,-0.40949997305870056,0.0,0.0,0.0,3.2786907826567315,0.39130426443727767,1.8269999623298645,-1.1944167951932727,-68.43504134411616,0.591974796170726,63,1,1,0,1,True,5
000253,3,32,10,18.60344145519247,20.00919834852107,0.48900001496076584,-0.8248741130694716,0.005842496782337569,0.824894803705781,2.525540118979708,1.1867049366789635,1.3240000158548355,0.013486337094431313,0.7727101966016398,0.5957725718979752,38,4,2,0,2,True,5
000255,5,32,78,16.674036992468984,19.701720560714747,-0.5895000174641609,-0.8877967663009938,-0.06596912902613718,0.8902443620933347,2.817549751811704,1.1642499583639063,1.5110000222921371,-0.4763316842628191,-27.291795156617628,0.5821822419546455,30,7,3,0,3,True,5
000256,6,32,69,12.99104687940857,19.139407659804515,-0.9584999978542328,-2.145633772342733,-0.2893238263739799,2.1650525539869436,1.0803189166210068,1.1247824755576843,0.5430000424385071,1.281957116919561,73.45073231624986,0.5390428828607915,29,8,4,0,4,True,5
000259,9,32,103,7.509749296467109,16.125635053403713,-1.0460000038146973,-2.0022932122297226,-0.6111939954658093,2.093498556922044,1.739920112085216,0.7647608664342465,0.312000036239624,-0.4820195423300486,-27.617685418339317,0.3943682626546655,20,13,5,0,5,True,5
000251,1,36,40,8.737503258931033,9.503597593690493,-0.902999997138977,0.0,0.0,0.0,0.8173128613187977,0.4823141340240905,1.0759999752044678,-1.2594787625135055,-72.16281747838359,0.585405079421455,46,1,1,0,1,True,6
000252,2,36,6,6.52012270543456,13.346129909007312,0.05449998378753662,-0.9978212490734127,1.7291395418925681,1.99638944107578,1.9989688499448384,0.40668794959858784,1.3289999961853027,-1.1731190693133797,-67.21477153797174,0.6058432161118509,51,2,2,0,2,True,6
000255,5,36,17,0.5025648720841034,19.96552857583345,-0.8175000548362732,-1.4514353619929454,1.9439365480648332,2.42601605784995,3.051627593798071,1.1211365749925246,3.421000123023987,-1.3779119762892615,-78.94854078190505,0.7797272311359865,77,7,3,0,3,True,6
000256,6,36,65,1.1433529035200545,19.721976074526566,-0.7959999740123749,-0.5099348349499422,0.9595664758475607,1.0866468411889543,2.207200998032533,1.6538721617924774,1.1559999585151672,-0.04958290109191199,-2.8408909685811583,0.8581329437025996,129,8,4,0,4,True,6
000258,8,36,14,1.9822851219413673,21.065679584959266,0.5555000081658363,-0.09170441007767283,0.8300948515635159,0.8351449942494713,3.549015417932869,0.5337562205282683,0.7650000303983688,0.728551754299801,41.742940678230724,0.6178714625870826,54,11,5,0,5,True,6
000259,9,36,23,0.7583835109701187,21.304818558753393,0.22699998319149017,-0.6011931504797818,0.5641647065672908,0.8244483127036909,2.110772219782806,0.8831095165572718,1.4479999840259552,-0.7851635238177165,-44.986556142374646,0.5924472410580587,41,12,6,0,6,True,6
000252,2,43,4,31.477614958218588,12.151915602214412,0.02349996566772461,0.0,0.0,0.0,2.781283898093152,0.566812027800071,2.6549999713897705,-1.1715002822247882,-67.12202186986518,0.794953488568042,107,1,1,0,1,True,4
000253,3,43,5,30.076974691360842,15.237005128126281,-0.16949999332427979,-0.6302881200859856,1.3882902866603408,1.524668171884288,1.52795359649718,1.5807797974671312,3.0810000896453857,-0.8907402926160901,-51.03565940914993,0.8083375419396531,101,2,2,0,2,True,4
000255,5,43,53,31.703070741720833,16.271570218923724,0.01699995994567871,0.019213145283705713,0.9963368030926123,0.9965220369607988,2.752750289562387,1.5985263573817488,2.7860000133514404,1.5209046126808983,87.14141534859462,0.7220743397530079,55,5,3,0,3,True,4
000256,6,43,57,29.1132543280469,15.294107539886282,-0.581500006839633,-1.1548501562472315,0.10812703613408775,1.1599010041065563,3.178197158769611,0.4890959403933002,1.0570000149309635,-0.10736412416716647,-6.151511185897163,0.659689276357928,68,6,4,0,4,True,4
000252,2,45,10,50.226625676168496,-7.058803963367391,1.164499968290329,0.0,0.0,0.0,4.780620220305474,1.6919173942716883,1.5869999527931213,0.728758650090444,41.754794933833594,0.7074832956374028,48,1,1,0,1,True,4
000254,4,45,32,48.234124360542516,-8.617471703413663,1.0069999694824219,-0.44831279601584534,-0.3507002415104112,0.5691880378811608,1.5162125456115418,0.9919986871991187,1.753999948501587,1.546441687703618,88.60458196850541,0.5404470145436032,23,4,2,0,2,True,4
000255,5,45,67,46.07231274248183,-9.013996499529062,-0.1809999942779541,-1.219387265936025,-0.37132129108265566,1.274670469391295,2.0305916560879584,1.3823920892679729,2.2179999351501465,1.507672553570745,86.3832742073152,0.5912267328507401,29,5,3,0,3,True,4
000257,7,45,51,41.50167216731817,-12.041156711666082,-0.5380000099539757,-1.699057125676637,-0.88533775782629,1.915885712078212,3.4898077746935456,0.949750546123424,0.8180000334978104,0.7573765830371328,43.39448171006725,0.6239890938156412,52,8,4,0,4,True,4
000252,2,48,14,35.41046261790018,10.439864010334421,-0.08050000667572021,0.0,0.0,0.0,2.673940001070449,2.150886142753637,2.246999979019165,1.3470130529109023,77.17816288082696,0.9025841524092832,116,1,1,0,1,True,4
000254,4,48,1,37.7264420458438,10.279203890810596,0.3675000071525574,0.5210953712873138,-0.03614852689286074,0.5223476830364879,2.0276364086524605,1.372384057775235,2.337000012397766,-0.37447859527636684,-21.456043027323506,0.6766814136317754,58,4,2,0,2,True,4
000255,5,48,2,38.34633602047874,12.34779325209772,0.9560000151395798,0.565554742793746,0.9109835227881323,1.072260763941298,1.8178590970227806,0.8867945290007792,1.248000055551529,-0.9656297405533528,-55.326508706019794,0.5545754763241323,30,5,3,0,3,True,4
000256,6,48,60,41.57223842146993,14.838505190627236,-0.6874999850988388,1.7627111889825982,1.6218613098717551,2.395325623839767,3.837122634703963,0.8637645151442224,0.582999974489212,-0.22246260187233285,-12.746168186783798,0.5738293904866943,37,6,4,0,4,True,4
000252,2,50,19,25.59199861873386,12.487802712811096,-0.29350000619888306,0.0,0.0,0.0,2.8865183044728955,0.5655012548544521,2.5670000314712524,-1.1111297589449414,-63.66304567893367,0.889283035479856,151,1,1,0,1,True,7
000253,3,50,4,25.31771642752272,9.639283334204418,-0.16500002145767212,-0.12342698604501406,-1.281833720373005,1.2877623645570075,1.5414982526866772,1.3911718786064733,2.6239999532699585,-0.08259191608092016,-4.7321682133354,0.6627544289539564,56,2,2,0,2,True,7
000255,5,50,4,23.633268628573145,8.584425267625129,-0.0009999871253967285,-0.44688559708841175,-0.9423516111854928,1.0429445315974193,1.5194197296819993,1.218728398999103,2.143999934196472,1.0414760847443367,59.67218411965976,0.6443632314892076,55,5,3,0,3,True,7
000258,8,50,47,22.902000375620897,5.731320055201462,-0.8089999854564667,-0.3554773163414636,-0.9462591680155711,1.0108266594658304,3.981864385923541,1.6255930348505383,1.3499999642372131,-0.13832525678980223,-7.925453414119002,0.9262082389795108,138,10,4,0,4,True,7
000259,9,50,74,21.136808270375436,2.1114431842212444,-0.2849999964237213,-0.9898489713482623,-2.149387134349662,2.366361350129575,3.161619831415153,1.4637441536606566,1.11599999666214,-0.39402587635810177,-22.576019734262836,0.7212755268323962,78,11,5,0,5,True,7
000260,10,50,49,22.129128568242006,-2.657404153406296,-1.0709999799728394,-0.09787280020158795,-3.3281442258247074,3.3295830178732055,2.7694335382453854,1.242772354411171,0.7300000190734863,0.005166105321235417,0.29599603142686576,0.5964117941312551,43,12,6,0,6,True,7
000262,12,50,32,21.714017188152454,-8.916519503496994,-0.492000013589859,-0.14723010063102263,-3.238780277973996,3.242124980861339,1.646268935427377,0.8694726639625325,0.7160000205039978,0.16341983837517496,9.363267027607574,0.525322463419523,23,15,7,0,7,True,7
000252,2,53,24,37.785929799606876,-4.35374385857959,0.02649998664855957,0.0,0.0,0.0,1.8779301075230777,1.35484153696233,2.0889999866485596,1.1770276710609973,67.43871792190768,0.5998284802081766,35,1,1,0,1,True,3
000254,4,53,44,36.9308543890098,-5.4083359179323285,-0.30400001257658005,-0.1923919673843416,-0.23728321335436608,0.30547993789083955,1.4019443865521493,0.5313502125433229,0.9060000330209732,0.3889724802139242,22.286481462993777,0.5220414794793757,23,4,2,0,2,True,3
000256,6,53,35,36.60820127014109,-9.394407985448662,0.24250000715255737,-0.1784125338068487,-1.0273719825360763,1.0427483985696109,0.6052194634160767,0.4972478223095722,2.4929999113082886,-1.4917020870863265,-85.46823388090289,0.5598907695639697,36,7,3,0,3,True,3
000252,2,55,33,10.328551693495577,3.423850208038391,-0.8914999812841415,0.0,0.0,0.0,3.5807844501614,1.5370876955081914,1.148999959230423,-0.11820627633483387,-6.772720745943122,0.9092881794277013,161,1,1,0,1,True,3
000254,4,55,59,12.124826640753113,5.647503136089955,-0.9749999791383743,0.4041618631329457,0.5003219088116019,0.6431709135587358,7.757156041950352,1.7764448748937287,1.1599999368190765,-0.040899658549969325,-2.3433778184393947,0.9998592328651202,327,4,2,0,2,True,3
000255,5,55,97,9.771801781073458,3.473918258390203,-0.906000018119812,-0.8365721621327245,-0.7029361451185072,1.092690352556244,4.076254971692887,1.9253478367363182,1.2200000286102295,-0.11027029703039501,-6.318022625495609,0.9397638890167677,247,5,3,0,3,True,3
000253,3,56,0,50.40641940080846,9.044308146531142,0.406000018119812,0.0,0.0,0.0,0.9402320449045377,0.4438431243468779,3.078000068664551,-1.463300226683314,-83.84092714949054,0.6134707329142225,53,1,1,0,1,True,3
000255,5,56,0,49.1956582593714,8.821908721962293,0.3985000252723694,-0.2724212568233387,-0.050039870527990964,0.276978933877047,2.1163258177181437,0.7668559636929112,3.0089999437332153,1.154834408107343,66.16713762103925,0.6386386183476762,50,4,2,0,2,True,3
000258,8,56,29,45.73626063948911,6.269889831725096,-0.033499956130981445,-0.6687413342351796,-0.4103247623259746,0.7845899455718992,5.369620606199839,2.208464300530038,3.0490000247955322,-1.1133850518481727,-63.792264443854634,1.0,283,9,3,0,3,True,3
000253,3,65,25,25.605112711356444,-4.723863404963908,0.06650000810623169,0.0,0.0,0.0,0.424803078637073,0.39830873178864734,2.041000008583069,0.6736002899014087,38.594453690139446,0.41371377984749,27,1,1,0,1,True,5
000254,4,65,16,23.065912338578407,-6.46407138906107,-0.06400001049041748,-1.1426401677501166,-0.7830935928437227,1.3852299910516321,0.45249916914646704,0.32611535827262494,2.1619999408721924,0.7001113210664517,40.1134238864362,0.4448957590083259,38,2,2,0,2,True,5
000255,5,65,47,20.14794889198858,-10.981284093232619,-0.2015000283718109,-1.941535643227986,-2.463447192941244,3.136579781598868,0.8903042195302331,0.770651646328818,2.359000027179718,1.1235413129018015,64.37417533786065,0.5280309920862368,22,3,3,0,3,True,5
000257,7,65,19,15.271267650379924,-14.69507678630191,-0.22200003266334534,-2.16509788313734,-2.1904993120582743,3.0799246873411636,0.8838975402410552,0.5960404536261306,2.3080000281333923,-0.5418986417042201,-31.04850509352379,0.5671137580263832,37,6,4,0,4,True,5
000259,9,65,32,11.191236935214777,-22.88568930320846,-0.0029999613761901855,-2.108810746637695,-3.047662437936024,3.706120491935035,1.9792763618254927,1.4402802594679056,2.1759999990463257,0.5612365767685439,32.15648715720759,0.7767259670541029,94,9,5,0,5,True,5
000254,4,78,13,22.580636754380905,-8.249461755079974,-0.03049999475479126,0.0,0.0,0.0,3.114021402785747,0.49095939102257047,2.1790000200271606,0.01620186094434893,0.9282982523690361,0.8812317036712258,144,1,1,0,1,True,3
000255,5,78,27,23.226411283263307,-10.085990609888507,-0.156000018119812,0.29059853799708096,-0.8264379846638397,0.8760406684516819,3.0862078100479327,0.894163533592394,2.490000009536743,-0.030838712720586973,-1.7669280845060382,0.7629902456050968,87,2,2,0,2,True,3
000258,8,78,22,25.533520821931408,-11.387711962063383,0.13700002431869507,0.5058956266986097,-0.6497990943913433,0.8235103206302814,1.9062935784072321,0.7330720166149589,2.0800000429153442,-0.37928160572660724,-21.73123525507951,0.6458217134504378,59,7,3,0,3,True,3
000254,4,80,15,26.866755940422856,-8.198248318473784,0.018500030040740967,0.0,0.0,0.0,4.106295024963574,0.8553935324208086,2.3109999895095825,-0.2952573136656531,-16.916997943412248,0.8175290400397479,102,1,1,0,1,True,3
000255,5,80,50,24.954257938388892,-8.29494313080138,-0.15299999713897705,-0.8606241009152835,-0.04351266554741846,0.8617233866730563,2.552673345657958,0.993407542777485,2.509999990463257,-1.5172850998201113,-86.9340325377782,0.6353858871042888,44,2,2,0,2,True,3
000256,6,80,34,22.159966324180367,-7.171686709900623,-0.06299999356269836,-1.7307744818972424,0.48153342335426064,1.796511827123312,2.0808455374642323,0.5519697603799963,2.1179999709129333,1.2875063713501738,73.76868117456824,0.6642347413213305,67,3,3,0,3,True,3
000254,4,81,17,36.96425357553196,-9.100549468774755,0.25550001859664917,0.0,0.0,0.0,3.7583351754403536,1.345403611065704,2.5770000219345093,0.39019319794708035,22.3564234370804,0.8064470566607815,82,1,1,0,1,True,4
000255,5,81,31,35.40951703582805,-11.92297857196805,0.14850002527236938,-0.6996314428667595,-1.2700930964369828,1.4500415957705166,2.131518265766197,1.9690108477103594,2.708999991416931,0.20847793550351224,11.944905825951833,0.7594473846684566,71,2,2,0,2,True,4
000256,6,81,52,33.54014844470946,-15.814919983061616,-0.33799999952316284,-1.2260131595800847,-2.449924838032445,2.73956930546972,5.482933273422771,1.5505174666869568,1.3339999914169312,-0.19754075841218258,-11.318251738831474,0.7848918591501746,80,3,3,0,3,True,4
000259,9,81,36,27.05275861762539,-23.324261718610337,0.6749999709427357,-1.6474157118316568,-2.473859921250153,2.972198081817162,2.452083024878199,1.1539040677933947,1.5199999436736107,-0.6106246129712701,-34.98621319006312,0.5788913542991804,31,8,4,0,4,True,4
000254,4,82,18,29.24404803286397,-6.24128916738764,0.13599997758865356,0.0,0.0,0.0,0.3508128378880542,0.3144265713186466,2.1699999570846558,1.322184551402196,75.75559453274388,0.4270059195751007,32,1,1,0,1,True,3
000255,5,82,32,25.828617037833727,-6.546498517577918,-0.0964999794960022,-1.5369439477636087,-0.13734420758562516,1.5430684138833604,0.4790631734020425,0.5101259640351984,2.419000029563904,0.40100401790297785,22.975837793629136,0.45030404314492534,39,2,2,0,2,True,3
000256,6,82,61,26.261886475150202,-8.498712881572143,-0.6030000150203705,-0.6503479244775707,-0.9540357779694948,1.154615385536735,0.40383331329557465,0.3434878885784207,0.8460000157356262,1.346430335031118,77.1447756056685,0.3944334917309351,21,3,3,0,3,True,3
000254,4,92,55,20.640786677471997,6.214576574936037,-0.9805000126361847,0.0,0.0,0.0,2.4334455553231646,0.9992695168444377,0.953000009059906,0.39820859996718255,22.815672143932893,0.5802968622468219,38,1,1,0,1,True,3
000256,6,92,2,16.972888298006062,4.867891421384481,-0.20400002598762512,-0.8252771353798354,-0.3030041595490999,0.8791438283266303,1.0077344265803105,1.304584290332242,1.9820000529289246,-1.5474945158650482,-88.66490457870788,0.7144282962378768,84,4,2,0,2,True,3
000258,8,92,51,18.17280992566914,6.481695658420872,-0.9570000022649765,-0.18392005823471724,0.19645366558118288,0.26911081461239167,3.3320329860988838,1.6848542094512338,1.0560000240802765,-0.11138319163186877,-6.381786789202949,0.7484356431708403,85,7,3,0,3,True,3
000255,5,93,5,30.785327150494727,14.248086764530534,0.041499972343444824,0.0,0.0,0.0,2.9162000029220083,2.0029618277578605,2.6389999389648438,-0.32424277558628944,-18.577742578701873,0.8087966240958848,75,1,1,0,1,True,3
000256,6,93,48,35.02108240136652,14.545289050150696,-0.2294999659061432,1.906089862892307,0.13374102852907316,1.9107760800608815,3.2138840490281,1.6996083449562303,1.6309999823570251,-0.46611899411224056,-26.706651113514653,0.9049512265352659,130,2,2,0,2,True,3
000257,7,93,2,35.24907098934863,13.903430462758154,0.36299997568130493,1.1509442891827188,-0.2152787986356539,1.1709046579223794,0.9619019668156825,0.6178070407733347,2.277999997138977,0.8463119647549406,48.49010373188258,0.5255485174204537,22,3,3,0,3,True,3
000255,5,94,6,22.742832860618794,13.154069343877659,0.27800002694129944,0.0,0.0,0.0,2.407450365877882,1.8957272108577476,1.7320000529289246,1.0922570258104822,62.58171772245246,0.6983915421557456,61,1,1,0,1,True,3
000256,6,94,50,23.59844279055632,16.178588870523562,-0.42650002241134644,0.3850244684718864,1.3610337869906564,1.4144457609439063,4.2531574178854274,1.6161199768639687,1.4550000429153442,-0.21658334337530072,-12.40931148823743,0.9437603755620676,168,2,2,0,2,True,3
000259,9,94,8,24.796937678278073,19.942074840704848,0.3149999976158142,0.39153769081780065,1.313091478372054,1.3702229723312342,2.0142387843037457,1.3277013179977066,1.9420000314712524,0.004152147119522712,0.23790050586605319,0.6358319686477127,48,7,3,0,3,True,3
