frame_id,frame_index,track_id,detection_id,center_x,center_y,center_z,velocity_x,velocity_y,speed_m_per_frame,length,width,height,yaw_rad,yaw_deg,score,num_points,age,hits,missed,tracklet_length,stable,final_tracklet_length
000253,3,11,47,54.19152427201754,19.34005174746865,-0.9719999954104424,-0.2784284298861223,-0.3317962446056269,0.43314101457059956,5.435594137578317,0.35299563985108484,1.4839999824762344,-0.03531707185236138,-2.0235191619005835,0.5766944842725183,56,6,2,0,2,False,2
000250,0,12,34,16.207357393581177,7.19760595439626,-0.8485000096261501,0.0,0.0,0.0,3.3569426868173977,1.8289001219156082,1.5690000131726265,0.21506303399871896,12.322204177405128,0.9403083981625308,143,1,1,0,1,False,1
000250,0,13,35,15.91686174565787,-23.651857396555,-0.4689999967813492,0.0,0.0,0.0,4.518858882099538,1.2477818738575974,0.535999983549118,1.0372777130212831,59.43163513910172,0.5726194281892086,33,1,1,0,1,False,2
000253,3,13,24,19.005080979820963,-25.332123572693916,0.6309999730437994,0.4632328851244639,-0.2520399264208377,0.5273602472418224,1.4914040227299545,1.2233752107321565,1.3479999490082264,-0.8327748160016483,-47.71448224167814,0.6073434224686258,47,6,2,0,2,False,2
000250,0,14,39,33.825129896081854,11.785806483217048,-1.612500011920929,0.0,0.0,0.0,1.3949995639423576,0.4803396227853097,0.45899999141693115,-1.3867342248089392,-79.45401838789812,0.5157405531097309,22,1,1,0,1,False,3
000252,2,14,30,32.73750164010208,7.86608644625508,-0.8819999843835831,-0.2447163575954489,-0.8819370083164426,0.9152589700805672,3.902818298005234,0.8846408990296775,1.229999989271164,-1.1865186097880496,-67.98250865458505,0.7669555662278958,97,4,2,0,2,False,3
000255,5,14,1,29.384021969980317,8.494259944166066,-0.3709999918937683,-0.6376159471957615,-0.39083932988739567,0.7478699605581017,4.309137344713745,2.2344332359750014,3.163999915122986,-0.8753275511088092,-50.152574370056634,0.9228571428571428,113,9,3,0,3,False,3
000250,0,15,43,0.3183247929833753,-11.953028988363565,-1.2475000023841858,0.0,0.0,0.0,1.5594678203371777,0.9826707157672394,1.347000002861023,-1.2444367304790966,-71.30097252751138,0.5407804577654096,25,1,1,0,1,False,4
000251,1,15,13,3.0465642670789093,-10.607057421333854,-0.3089999854564667,1.22770776334299,0.6056872051633698,1.3689862463411608,2.398772255092007,0.8988179268021949,1.8039999604225159,0.04003865304722867,2.294045836994816,0.6321786412958705,51,2,2,0,2,False,4
000254,4,15,63,3.7484074326802292,-7.840239534193329,-0.8374999910593033,0.7805157446788425,0.7481506459109322,1.0811726118749554,2.0063146897245456,1.5640545076557455,0.8289999663829803,0.19807603453435024,11.34892080150581,0.8743880303349524,146,7,3,0,3,False,4
000255,5,15,22,7.559526349078339,-6.563909802296843,-0.4724999666213989,2.1442871719525125,0.9858312346044313,2.360048876384089,0.9027198937405398,0.8527301448561371,2.0329999923706055,0.5191709263596809,29.746302926306974,0.6275286011290622,57,8,4,0,4,False,4
000251,1,16,5,7.509007201043625,8.811206723365702,-0.4584999978542328,0.0,0.0,0.0,0.8137925097623067,0.24407744153551628,2.1350000500679016,0.6027522461527992,34.53515979658591,0.4601661477268326,43,1,1,0,1,False,4
000253,3,16,11,6.040378704678122,9.816396047697898,-0.5764999985694885,-0.3304414116822382,0.22616759797474414,0.4004289062095991,0.5187936482489702,0.28530781424371765,2.347000002861023,1.2427585662447984,71.20482079955629,0.541828240525189,31,4,2,0,2,False,4
000254,4,16,6,5.0061924190412075,12.553156532506359,0.2640000060200691,-0.6471266049618423,1.3559343970499163,1.5024416567549503,0.48007800347861507,0.559457398465492,0.8220000118017197,-0.3057364294501828,-17.51740705089472,0.4125459597206771,27,5,3,0,3,False,4
000257,7,16,30,2.893996621654783,19.49130959039909,-0.0729999840259552,-0.6727490023369769,1.7864868770613638,1.9089595548512446,0.7081491693629318,0.40787864916856237,1.8979999423027039,0.336119797456735,19.258245805062977,0.5608538132084087,37,10,4,0,4,False,4
000251,1,17,6,24.26707980429754,32.218002498770836,0.8705000281333923,0.0,0.0,0.0,1.6844392621281847,0.20033287549699363,1.4550000429153442,0.37625302215302586,21.55771019841065,0.38936491417481833,39,1,1,0,1,False,1
000251,1,18,7,21.416704128147263,31.22831027528904,0.013500034809112549,0.0,0.0,0.0,3.163336734074856,1.1827122207119647,2.975000023841858,-1.1407040492249398,-65.35752769407236,0.9543476706691725,170,1,1,0,1,False,1
000251,1,19,9,1.8755361529582397,5.801270374557925,-0.5920000076293945,0.0,0.0,0.0,3.381474160486186,1.3499534358046137,2.062000036239624,-0.02249630990521306,-1.2889436121870574,0.938243922929477,342,1,1,0,1,False,2
000254,4,19,65,0.7350867491250189,5.0548934828288665,-0.9484999924898148,-0.17106741057498312,-0.11195653375935874,0.2044463851777289,1.955385165040713,1.5874404605850598,1.0149999558925629,-0.7735995309121058,-44.32398815456393,0.8109656175505083,116,6,2,0,2,False,2
000251,1,20,10,3.0086871293632718,13.089847835994457,-0.4385000169277191,0.0,0.0,0.0,6.119213038636767,1.7658851637954567,2.365000069141388,-1.305385288594919,-74.79306767495582,1.0,409,1,1,0,1,False,1
000251,1,21,11,1.7362991117694224,-6.090913540777044,-0.4740000218153,0.0,0.0,0.0,3.9794326122489805,2.754668917282271,1.8860000669956207,0.36304362345878227,20.80086740332487,1.0,535,1,1,0,1,False,3
000254,4,21,9,1.5395122742493705,-3.8856522351551868,-0.49400003254413605,-0.029518025628007778,0.33078919584327854,0.3321036072125965,4.588598984101056,3.0572076905439123,1.6980000436306,-1.152218484337177,-66.0172562294808,1.0,321,6,2,0,2,False,3
000255,5,21,108,0.7805076866164337,-4.619601092763593,-1.5190000236034393,-0.35778697853022584,-0.1483429282099794,0.3873204698382199,1.4186254150124362,1.5503773632227644,1.2179999947547913,-0.8801791303403685,-50.430549383998304,0.5522573097991343,27,7,3,0,3,False,3
000251,1,22,12,3.522104986331632,-16.81549694731194,-0.12300002574920654,0.0,0.0,0.0,1.472656578129272,0.3443310230923451,1.8020000457763672,-0.7110281265014086,-40.73891076362471,0.6957093628530236,83,1,1,0,1,False,4
000254,4,22,40,0.4737775300905104,-13.747254968205038,-0.39400002360343933,-0.4572491184361683,0.4602362968660351,0.6487635973631799,1.2801854860280288,1.0059472884078355,1.2900000214576721,0.8249411116775545,47.26564404595418,0.6198600351320661,54,6,2,0,2,False,4
000257,7,22,13,1.0676665012512965,-15.131329225245656,-0.36899998784065247,-0.16240366946577467,0.045518824720226614,0.16866213344986272,0.7629437323476775,0.6126092068169796,2.199999988079071,-1.0968202181256839,-62.843169383220044,0.5853541292281408,44,11,3,0,3,False,4
000258,8,22,50,0.8961487922217806,-10.907400146756684,-0.47850000858306885,-0.16650498726945823,1.9258034389161618,1.9329880486249567,1.655753513402555,0.7067435271943459,0.781000018119812,-0.19337647795039423,-11.079656043662213,0.5328537219291388,26,12,4,0,4,False,4
000251,1,23,14,7.320455790328475,-10.475693500400745,0.2265000119805336,0.0,0.0,0.0,1.2287726397759373,0.6551813032554743,0.8490000218153,-0.012641737875573052,-0.7243182259810153,0.604979273689926,52,1,1,0,1,False,1
000251,1,24,15,6.76776766628515,-7.131260466223871,-0.34449997544288635,0.0,0.0,0.0,4.562680324676737,3.787713371436875,1.8809999823570251,1.35203008352708,77.46561756082185,1.0,599,1,1,0,1,False,1
000251,1,25,17,11.646478581917219,-8.617098597112875,-0.1614999771118164,0.0,0.0,0.0,0.9028969373457272,0.4564389909174544,1.7369999885559082,0.4860087197550083,27.846248448518374,0.5567110737037735,35,1,1,0,1,False,5
000252,2,25,8,15.727069976437178,-9.778919450263125,0.10899999737739563,1.8362661275339818,-0.5228193839176123,1.9092441958347386,1.4843036771861862,0.31613847467535616,1.4740000367164612,0.2968347115028615,17.007376182097353,0.6221986721352987,58,2,2,0,2,False,5
000254,4,25,11,22.12282448129718,-11.523667108428931,0.000500023365020752,2.4489911337371906,-0.6801188842419932,2.5416764683621604,1.8532826863602276,0.4778020902087093,2.1169999837875366,1.5054156334466717,86.25396220950766,0.6561458827166399,66,5,3,0,3,False,5
000255,5,25,46,22.980300864263988,-12.495878221090003,-0.17400002479553223,1.7328094958905187,-0.8115603870305783,1.9134416664339615,1.5111423084473157,1.1832753485600125,2.5160000324249268,-1.4182985516226458,-81.26252109749512,0.5807481775223011,31,6,4,0,4,False,5
000257,7,25,22,24.927799986825807,-12.653994539506462,-0.028500020503997803,1.3912325253161946,-0.4819343845105214,1.4723412275933903,0.6067231625735958,0.6128848804944931,2.3630000352859497,1.0039872348834096,57.52423124382903,0.5868091004138953,45,9,5,0,5,False,5
000251,1,26,18,4.4190379361136625,-2.690605538947848,-0.52149997651577,0.0,0.0,0.0,2.551133587855516,0.861952934270874,1.770999938249588,-0.3094230278613218,-17.728633580612623,0.8865095580252481,155,1,1,0,1,False,1
000251,1,27,19,28.07151838058675,-18.512852347697045,0.5344999879598618,0.0,0.0,0.0,2.8549882887274585,0.2859300699731169,1.6289999783039093,-1.3047438576547747,-74.75631638923645,0.5338954151834965,46,1,1,0,1,False,1
000251,1,28,20,10.521851742726264,-5.862607700265816,0.2604999989271164,0.0,0.0,0.0,1.0138025001603745,0.4885557204524599,0.738999992609024,0.7515250643672168,43.059214386539054,0.5962886362824542,50,1,1,0,1,False,2
000254,4,28,57,12.09878762258435,-3.661521343667688,-0.7625000104308128,0.23654038197871285,0.3301629534897191,0.4061513611496209,1.4670653786090468,0.5518815273622844,1.1290000230073929,1.487314869943931,85.21686485483617,0.5899981714680562,46,6,2,0,2,False,2
000251,1,29,22,25.08169922086427,-2.9190532361609027,0.5424999874085188,0.0,0.0,0.0,1.7393829650921981,0.7996433077488536,1.066999975591898,-1.016529882892813,-58.242872038686016,0.5381989199625132,26,1,1,0,1,False,3
000253,3,29,39,22.639213019927997,0.5697803297209879,-0.5739999869838357,-0.5495593952106613,0.7849875523234253,0.9582384808423372,1.575341148825828,1.572318765952432,1.2079999726265669,-1.4425336667664548,-82.65109091124896,0.6951941844656452,76,4,2,0,2,False,3
000254,4,29,53,23.911912939371852,-2.6696769852944766,-0.857499971985817,0.2704572963838712,-1.026012637979075,1.0610603575952,2.7098187721832447,1.6150893714739865,0.8389999568462372,-1.0245960547484738,-58.70502964284258,0.5844246886524785,35,5,3,0,3,False,3
000251,1,30,23,5.617117259602426,-19.5315119344647,-0.1835000216960907,0.0,0.0,0.0,2.7811003128597074,0.5917800892077776,1.671000063419342,-0.6797097878550479,-38.94450213782678,0.7272110547617345,88,1,1,0,1,False,1
000251,1,31,26,23.82272888726483,-15.48907011570791,0.30150002241134644,0.0,0.0,0.0,1.6538242195308515,0.5258627821274837,1.715000033378601,-1.0463705059610944,-59.952613798539254,0.5525543266370748,31,1,1,0,1,False,1
000251,1,32,31,22.269548624390122,19.983231696155126,-0.40949997305870056,0.0,0.0,0.0,3.2786907826567315,0.39130426443727767,1.8269999623298645,-1.1944167951932727,-68.43504134411616,0.591974796170726,63,1,1,0,1,False,5
000253,3,32,10,18.60344145519247,20.00919834852107,0.48900001496076584,-0.8248741130694716,0.005842496782337569,0.824894803705781,2.525540118979708,1.1867049366789635,1.3240000158548355,0.013486337094431313,0.7727101966016398,0.5957725718979752,38,4,2,0,2,False,5
000255,5,32,78,16.674036992468984,19.701720560714747,-0.5895000174641609,-0.8877967663009938,-0.06596912902613718,0.8902443620933347,2.817549751811704,1.1642499583639063,1.5110000222921371,-0.4763316842628191,-27.291795156617628,0.5821822419546455,30,7,3,0,3,False,5
000256,6,32,69,12.99104687940857,19.139407659804515,-0.9584999978542328,-2.145633772342733,-0.2893238263739799,2.1650525539869436,1.0803189166210068,1.1247824755576843,0.5430000424385071,1.281957116919561,73.45073231624986,0.5390428828607915,29,8,4,0,4,False,5
000259,9,32,103,7.509749296467109,16.125635053403713,-1.0460000038146973,-2.0022932122297226,-0.6111939954658093,2.093498556922044,1.739920112085216,0.7647608664342465,0.312000036239624,-0.4820195423300486,-27.617685418339317,0.3943682626546655,20,13,5,0,5,False,5
000251,1,33,32,13.954567029449747,18.013866836676186,-0.6520000100135803,0.0,0.0,0.0,1.7297701897783124,0.5108575051376719,1.6460000276565552,-1.1140189662024644,-63.82858506092831,0.6807789296247068,76,1,1,0,1,False,2
000254,4,33,4,14.66727083494366,13.853787604477304,-0.30150002241134644,0.1069055708240869,-0.6240118848298323,0.6331031775959616,0.916714128078753,0.707248240614279,2.402999997138977,-0.8006229542911817,-45.872316262180135,0.6617488420334163,69,6,2,0,2,False,2
000251,1,34,36,18.51282081041903,28.656815583108056,-0.9939999878406525,0.0,0.0,0.0,1.8589654479918107,1.1741855626702589,0.9760000109672546,1.234658466490734,70.74071927001344,0.5585437778692504,31,1,1,0,1,False,1
000251,1,35,37,9.174542665076418,-4.113476291406523,-0.6145000120159239,0.0,0.0,0.0,0.6495376943358332,0.32301006413394673,1.221000023651868,0.8590399311170454,49.21936248621566,0.5581159226941594,37,1,1,0,1,False,2
000254,4,35,56,10.553256221442656,-3.786708852625851,-0.7255000099539757,0.20680703345493565,0.0490151158171008,0.2125361867188613,1.545708143061904,0.7496723007564833,1.147000029683113,1.180989207128922,67.66569721898863,0.6453175910841707,64,6,2,0,2,False,2
000251,1,36,40,8.737503258931033,9.503597593690493,-0.902999997138977,0.0,0.0,0.0,0.8173128613187977,0.4823141340240905,1.0759999752044678,-1.2594787625135055,-72.16281747838359,0.585405079421455,46,1,1,0,1,False,6
000252,2,36,6,6.52012270543456,13.346129909007312,0.05449998378753662,-0.9978212490734127,1.7291395418925681,1.99638944107578,1.9989688499448384,0.40668794959858784,1.3289999961853027,-1.1731190693133797,-67.21477153797174,0.6058432161118509,51,2,2,0,2,False,6
000255,5,36,17,0.5025648720841034,19.96552857583345,-0.8175000548362732,-1.4514353619929454,1.9439365480648332,2.42601605784995,3.051627593798071,1.1211365749925246,3.421000123023987,-1.3779119762892615,-78.94854078190505,0.7797272311359865,77,7,3,0,3,False,6
000256,6,36,65,1.1433529035200545,19.721976074526566,-0.7959999740123749,-0.5099348349499422,0.9595664758475607,1.0866468411889543,2.207200998032533,1.6538721617924774,1.1559999585151672,-0.04958290109191199,-2.8408909685811583,0.8581329437025996,129,8,4,0,4,False,6
000258,8,36,14,1.9822851219413673,21.065679584959266,0.5555000081658363,-0.09170441007767283,0.8300948515635159,0.8351449942494713,3.549015417932869,0.5337562205282683,0.7650000303983688,0.728551754299801,41.742940678230724,0.6178714625870826,54,11,5,0,5,False,6
000259,9,36,23,0.7583835109701187,21.304818558753393,0.22699998319149017,-0.6011931504797818,0.5641647065672908,0.8244483127036909,2.110772219782806,0.8831095165572718,1.4479999840259552,-0.7851635238177165,-44.986556142374646,0.5924472410580587,41,12,6,0,6,False,6
000251,1,37,42,6.902218400734889,2.5074169666947,-0.8099999949336052,0.0,0.0,0.0,0.7318891780224546,0.41973989503632725,1.1959999948740005,0.5164679983548548,29.591436559302725,0.5477302288812631,33,1,1,0,1,False,1
000251,1,38,43,1.7142876639795555,2.867901844645206,-0.7855000076815486,0.0,0.0,0.0,1.7255660826099364,0.8211055942948986,1.547000015154481,1.4028232778240268,80.37585322202487,0.816263357114942,121,1,1,0,1,False,2
000254,4,38,64,4.207239858926146,5.374519939479184,-0.9885000139474869,0.3739428292419885,0.3759927142250966,0.5302864892601528,3.4253125468418486,1.7516477619330473,1.1470000445842743,-0.08108979239850266,-4.646102866026227,0.9145181186820572,179,6,2,0,2,False,2
000251,1,39,44,1.135565829120477,8.510770315935243,-0.9614999741315842,0.0,0.0,0.0,0.8300293275363844,0.3203214244734328,1.304999977350235,1.149260149493294,65.8477561285398,0.5246814002196082,25,1,1,0,1,False,2
000253,3,39,12,0.689623765893519,9.294524682489532,-0.6195000112056732,-0.10033696422606556,0.17634473247471505,0.20289152535697882,1.1134146844306292,0.8906563085145651,2.303000032901764,0.1269873866374958,7.275841305724496,0.871410771355298,141,4,2,0,2,False,2
000251,1,40,46,1.4769511446160468,10.841355051857443,-1.065999984741211,0.0,0.0,0.0,1.409862200852345,0.4355917094414208,1.1059999465942383,-1.3779808320045575,-78.95248592378685,0.5363677008844984,28,1,1,0,1,False,1
000252,2,41,1,39.774606996166085,6.300123636155804,0.375499963760376,0.0,0.0,0.0,3.7544391372965054,2.4142461426332837,2.4609999656677246,-1.1148958514826672,-63.878826886601075,0.9885714285714285,136,1,1,0,1,False,1
000252,2,42,2,39.90960365786818,9.066310699274629,0.6180000156164169,0.0,0.0,0.0,4.2111245776871336,1.5448199973580616,1.9900000393390656,-0.7562435113827084,-43.32956148638282,0.8856526350289826,110,1,1,0,1,False,2
000254,4,42,22,42.92653449960005,10.684580250038094,0.6490000337362289,0.6788094393896708,0.3641106489217795,0.7702978772285164,1.4113722412969025,0.47765727927153045,2.138000041246414,-0.015321790532915113,-0.8778739321195365,0.5320839674882938,24,4,2,0,2,False,2
000252,2,43,4,31.477614958218588,12.151915602214412,0.02349996566772461,0.0,0.0,0.0,2.781283898093152,0.566812027800071,2.6549999713897705,-1.1715002822247882,-67.12202186986518,0.794953488568042,107,1,1,0,1,False,4
000253,3,43,5,30.076974691360842,15.237005128126281,-0.16949999332427979,-0.6302881200859856,1.3882902866603408,1.524668171884288,1.52795359649718,1.5807797974671312,3.0810000896453857,-0.8907402926160901,-51.03565940914993,0.8083375419396531,101,2,2,0,2,False,4
000255,5,43,53,31.703070741720833,16.271570218923724,0.01699995994567871,0.019213145283705713,0.9963368030926123,0.9965220369607988,2.752750289562387,1.5985263573817488,2.7860000133514404,1.5209046126808983,87.14141534859462,0.7220743397530079,55,5,3,0,3,False,4
000256,6,43,57,29.1132543280469,15.294107539886282,-0.581500006839633,-1.1548501562472315,0.10812703613408775,1.1599010041065563,3.178197158769611,0.4890959403933002,1.0570000149309635,-0.10736412416716647,-6.151511185897163,0.659689276357928,68,6,4,0,4,False,4
000252,2,44,5,18.459130391719782,12.94258784297213,0.0925000011920929,0.0,0.0,0.0,4.697520556071023,0.8536396865505782,1.7609999775886536,-1.1411126283681179,-65.38093755457353,0.9076309988303776,137,1,1,0,1,False,2
000255,5,44,95,20.746710326430648,10.351591651832916,-1.0055000185966492,0.34313699020662985,-0.38864942867088226,0.5184509354358116,4.066211468793247,1.7118690432598098,0.8830000162124634,1.0100168009795045,57.86969993343044,0.6533368375563906,51,6,2,0,2,False,2
000252,2,45,10,50.226625676168496,-7.058803963367391,1.164499968290329,0.0,0.0,0.0,4.780620220305474,1.6919173942716883,1.5869999527931213,0.728758650090444,41.754794933833594,0.7074832956374028,48,1,1,0,1,False,4
000254,4,45,32,48.234124360542516,-8.617471703413663,1.0069999694824219,-0.44831279601584534,-0.3507002415104112,0.5691880378811608,1.5162125456115418,0.9919986871991187,1.753999948501587,1.546441687703618,88.60458196850541,0.5404470145436032,23,4,2,0,2,False,4
000255,5,45,67,46.07231274248183,-9.013996499529062,-0.1809999942779541,-1.219387265936025,-0.37132129108265566,1.274670469391295,2.0305916560879584,1.3823920892679729,2.2179999351501465,1.507672553570745,86.3832742073152,0.5912267328507401,29,5,3,0,3,False,4
000257,7,45,51,41.50167216731817,-12.041156711666082,-0.5380000099539757,-1.699057125676637,-0.88533775782629,1.915885712078212,3.4898077746935456,0.949750546123424,0.8180000334978104,0.7573765830371328,43.39448171006725,0.6239890938156412,52,8,4,0,4,False,4
000252,2,46,11,54.221764011408936,-4.851568371682758,1.2119999527931213,0.0,0.0,0.0,1.5852316768335628,1.1611885862890219,1.6639999151229858,-1.267783682309525,-72.63865433189015,0.5644300299538599,30,1,1,0,1,False,1
000252,2,47,12,52.02071490482228,-2.6629368732959375,1.6869999766349792,0.0,0.0,0.0,2.8545906239585577,1.1716352296431318,0.6060000658035278,1.2024287930205588,68.89409500508764,0.5632868782089003,33,1,1,0,1,False,1
000252,2,48,14,35.41046261790018,10.439864010334421,-0.08050000667572021,0.0,0.0,0.0,2.673940001070449,2.150886142753637,2.246999979019165,1.3470130529109023,77.17816288082696,0.9025841524092832,116,1,1,0,1,False,4
000254,4,48,1,37.7264420458438,10.279203890810596,0.3675000071525574,0.5210953712873138,-0.03614852689286074,0.5223476830364879,2.0276364086524605,1.372384057775235,2.337000012397766,-0.37447859527636684,-21.456043027323506,0.6766814136317754,58,4,2,0,2,False,4
000255,5,48,2,38.34633602047874,12.34779325209772,0.9560000151395798,0.565554742793746,0.9109835227881323,1.072260763941298,1.8178590970227806,0.8867945290007792,1.248000055551529,-0.9656297405533528,-55.326508706019794,0.5545754763241323,30,5,3,0,3,False,4
000256,6,48,60,41.57223842146993,14.838505190627236,-0.6874999850988388,1.7627111889825982,1.6218613098717551,2.395325623839767,3.837122634703963,0.8637645151442224,0.582999974489212,-0.22246260187233285,-12.746168186783798,0.5738293904866943,37,6,4,0,4,False,4
000252,2,49,17,67.23922302445484,1.4854061777468317,0.45899999141693115,0.0,0.0,0.0,3.0101832882800563,1.5292596730855492,1.5759999752044678,1.1581030759230568,66.3544184915099,0.6751573805631551,55,1,1,0,1,False,1
000252,2,50,19,25.59199861873386,12.487802712811096,-0.29350000619888306,0.0,0.0,0.0,2.8865183044728955,0.5655012548544521,2.5670000314712524,-1.1111297589449414,-63.66304567893367,0.889283035479856,151,1,1,0,1,False,7
000253,3,50,4,25.31771642752272,9.639283334204418,-0.16500002145767212,-0.12342698604501406,-1.281833720373005,1.2877623645570075,1.5414982526866772,1.3911718786064733,2.6239999532699585,-0.08259191608092016,-4.7321682133354,0.6627544289539564,56,2,2,0,2,False,7
