track_id,tracklet_length,first_frame,last_frame,start_x,start_y,end_x,end_y,displacement_m,mean_speed_m_per_frame,mean_score
180,3,000258,000260,28.649135774547478,29.078893331617067,28.368208489483553,29.924388692677713,0.8909447486059164,0.4169597498550988,0.7898495144334974
162,3,000257,000261,54.39853560810343,-14.673304626284866,51.118130026519346,-10.458536425415497,5.340911136383719,0.7300868966023287,0.7557384112559339
167,3,000257,000261,64.5933514981875,-12.423212250822777,63.41927808435082,-11.939292603078417,1.2698923602223702,0.4245940671412711,0.6022208978288576
169,3,000257,000261,41.08736364597913,-6.396465101444455,39.04870087137113,-1.0862970488695924,5.688060359662078,0.8021997924784662,0.7493715645385155
181,3,000258,000261,6.817522200340306,-8.662238749435362,9.264022355789987,-19.095681164173847,10.716439876763147,2.2646792365049198,0.6341800118467807
206,3,000259,000261,20.219672582068007,28.47462324974427,21.486715937580026,34.8521310645352,6.50215385795096,2.1046762107659385,0.8196317195384766
184,3,000258,000262,25.338756916840783,-4.171031632026202,19.234839315090557,-6.0779498961921306,6.394853192620283,0.9780243203709564,0.5816850977521122
226,3,000261,000264,8.848193212310184,-4.432761644844376,5.646234661068424,-2.5135732595301454,3.7330714729556513,0.9077704215400887,0.9386772148766465
218,3,000260,000265,55.4287709905623,-4.849959701118866,51.312760043572204,-5.178929572492398,4.1291363857365875,0.620255376335412,0.5482938613001133
230,3,000261,000266,60.69602036322824,22.952281918042207,64.76291498360132,17.08079677116787,7.1424064350319245,0.8202644820352216,0.5424019367577492
265,3,000263,000266,0.8615401316127685,-1.4147919047572897,0.4951738805429592,-2.816162304512016,1.4484692703787914,0.42574451670074936,0.6216884678760315
251,3,000262,000267,29.257263159387776,-2.0498654831102012,33.71664606370928,-2.045850453148825,4.459384711798306,0.5854612894662681,0.6967440358954944
257,3,000263,000269,4.942927150194321,8.654823643179835,2.4555912434990064,9.563417719153076,2.64809046439684,0.3264206003377602,0.8960927793623616
274,3,000264,000269,27.21159536291585,-3.7521366814834263,27.831974454973366,-0.816430358644541,3.0005402566568433,0.3083161891270573,0.5244119241782995
283,3,000264,000269,14.50948678412896,6.144153384082149,19.453547812709147,9.185189994934975,5.8044502860195655,0.5969651272711917,0.7834786500288379
287,3,000265,000269,35.670816316749125,32.61869951821444,31.633986982641265,32.07926007235572,4.072712362598429,0.5396466611494133,0.7414212786551339
298,3,000265,000267,1.5804285988338966,27.05265645334614,1.3112129735727018,22.838048029661394,4.223197984688761,1.1552462718686671,0.6777935653756165
301,3,000265,000269,18.38342962970551,-24.803568639000765,15.318475101624808,-26.08254231252739,3.321102214141654,0.5390871254603662,0.8014120146624023
305,3,000266,000269,29.308400494246047,12.038908235214345,24.52977118856963,10.20757325776051,5.117527317046322,1.0149323094398879,0.7190986871259595
