frame_id,frame_index,track_id,detection_id,center_x,center_y,center_z,velocity_x,velocity_y,speed_m_per_frame,length,width,height,yaw_rad,yaw_deg,score,num_points,age,hits,missed,tracklet_length,stable,final_tracklet_length
252,2,48,14,35.41046261790018,10.43986401033442,-0.0805000066757202,0.0,0.0,0.0,2.673940001070449,2.150886142753637,2.246999979019165,1.3470130529109023,77.17816288082696,0.9025841524092832,116,1,1,0,1,True,4
254,4,48,1,37.7264420458438,10.279203890810596,0.3675000071525574,0.5210953712873138,-0.0361485268928607,0.5223476830364879,2.0276364086524605,1.372384057775235,2.337000012397766,-0.3744785952763668,-21.456043027323503,0.6766814136317754,58,4,2,0,2,True,4
255,5,48,2,38.34633602047874,12.34779325209772,0.9560000151395798,0.565554742793746,0.9109835227881324,1.072260763941298,1.8178590970227808,0.8867945290007792,1.248000055551529,-0.9656297405533528,-55.326508706019794,0.5545754763241323,30,5,3,0,3,True,4
256,6,48,60,41.57223842146993,14.838505190627236,-0.6874999850988388,1.7627111889825982,1.6218613098717551,2.395325623839767,3.837122634703963,0.8637645151442224,0.582999974489212,-0.2224626018723328,-12.746168186783798,0.5738293904866943,37,6,4,0,4,True,4
252,2,50,19,25.59199861873386,12.487802712811096,-0.293500006198883,0.0,0.0,0.0,2.8865183044728955,0.5655012548544521,2.5670000314712524,-1.1111297589449414,-63.66304567893367,0.889283035479856,151,1,1,0,1,True,7
253,3,50,4,25.31771642752272,9.639283334204418,-0.1650000214576721,-0.123426986045014,-1.281833720373005,1.2877623645570075,1.5414982526866772,1.3911718786064733,2.6239999532699585,-0.0825919160809201,-4.7321682133354,0.6627544289539564,56,2,2,0,2,True,7
255,5,50,4,23.633268628573145,8.584425267625129,-0.0009999871253967,-0.4468855970884117,-0.9423516111854928,1.0429445315974193,1.5194197296819991,1.218728398999103,2.143999934196472,1.0414760847443367,59.67218411965976,0.6443632314892076,55,5,3,0,3,True,7
258,8,50,47,22.902000375620897,5.731320055201462,-0.8089999854564667,-0.3554773163414636,-0.9462591680155712,1.0108266594658304,3.981864385923541,1.6255930348505383,1.3499999642372131,-0.1383252567898022,-7.925453414119002,0.9262082389795108,138,10,4,0,4,True,7
259,9,50,74,21.13680827037544,2.1114431842212444,-0.2849999964237213,-0.9898489713482624,-2.149387134349662,2.366361350129575,3.161619831415153,1.4637441536606566,1.11599999666214,-0.3940258763581017,-22.57601973426284,0.7212755268323962,78,11,5,0,5,True,7
260,10,50,49,22.12912856824201,-2.657404153406296,-1.0709999799728394,-0.0978728002015879,-3.328144225824708,3.329583017873205,2.7694335382453854,1.242772354411171,0.7300000190734863,0.0051661053212354,0.2959960314268657,0.5964117941312551,43,12,6,0,6,True,7
262,12,50,32,21.714017188152454,-8.916519503496994,-0.492000013589859,-0.1472301006310226,-3.238780277973996,3.242124980861339,1.646268935427377,0.8694726639625325,0.7160000205039978,0.1634198383751749,9.363267027607574,0.525322463419523,23,15,7,0,7,True,7
255,5,97,9,29.571917790762623,26.773757978027405,0.1244999766349792,0.0,0.0,0.0,4.449291404395883,2.845078756640248,2.912999987602234,0.4366722626662356,25.01947768120341,1.0,152,1,1,0,1,True,4
256,6,97,8,32.016687176362346,23.619219090200165,0.3774999976158142,1.1001462235198756,-1.419542499522258,1.7959461631894602,4.445153833751922,2.4829093184052526,2.3869999647140503,-0.9201417198203532,-52.720237099615325,1.0,160,2,2,0,2,True,4
259,9,97,5,37.05761883363036,19.630090362220937,0.2490000128746032,1.3612201715261332,-1.379117683934126,1.9377528071220704,3.000197716482845,2.009007873113234,2.7559999227523804,-0.4756381242306405,-27.25205709393484,0.8257142857142857,79,7,3,0,3,True,4
260,10,97,3,37.33028524559171,16.455984230816178,0.7445000186562538,0.8713709797219822,-2.1868624852959107,2.3540719857082224,5.774856521031508,3.531128011533223,1.7370000332593918,-1.2306104254253358,-70.50878360167047,1.0,269,8,4,0,4,True,4
255,5,98,14,5.240012509382785,22.364303668442084,-0.1975000202655792,0.0,0.0,0.0,2.209185783965911,0.617417809820175,2.3670000433921814,-1.2407742376799002,-71.09112714762037,0.6231249483902201,50,1,1,0,1,True,5
256,6,98,18,7.466005472152126,24.735005708390418,0.703499972820282,1.0016968332462035,1.0668159179767502,1.4633840058522058,2.573566998918693,1.6987343798051175,0.8309999704360962,-1.382648829558382,-79.2199424823984,0.6612019628133761,62,2,2,0,2,True,5
257,7,98,11,7.416429841591927,24.93842052399693,-0.0040000081062316,0.5286242245333221,0.6782854219101441,0.8599503964411426,1.972934025315204,2.1915844312700314,2.224000096321106,0.7283558635110681,41.73171696279084,0.8344380218360045,103,3,3,0,3,True,5
258,8,98,13,6.437937721280262,23.653436703694343,0.6684999912977219,-0.1495781306469218,-0.205185737085584,0.2539188923085127,3.4643304702202924,1.702521982230953,0.7750000059604645,-0.0297667807401471,-1.7055109061017355,0.638567659986947,51,4,4,0,4,True,5
259,9,98,18,9.642953483512615,22.188457119018164,-0.0659999847412109,1.3599891211487518,-0.7720929685013533,1.5638727447117258,7.903715726495898,4.394237819516604,2.181999921798706,-1.00105496874235,-57.3562247695372,1.0,448,5,5,0,5,True,5
255,5,125,70,15.86596918007842,-21.43273395065731,-0.3979999721050262,0.0,0.0,0.0,2.448730884562282,1.0630439755312355,2.0239999890327454,-0.2402900888463593,-13.767607949719968,0.6308225571216546,46,1,1,0,1,True,5
256,6,125,39,12.108835653925896,-20.820862615409663,0.3745000138878822,-1.6907100867686355,0.2753421008614388,1.71298390827468,1.5220502915911194,1.4333835881047867,1.0150000303983688,-0.3807000435972208,-21.812505758567195,0.5364743532440976,23,2,2,0,2,True,5
259,9,125,30,7.064256949630447,-18.909763546908355,0.0900000035762786,-1.6865773533670672,0.4381030157489881,1.7425491158928688,2.6187778169027305,1.3204518060057988,1.6259999871253967,0.0064645648743542,0.3703922836890153,0.6884267139273704,65,7,3,0,3,True,5
262,12,125,23,1.5892110430755986,-13.948714667520337,-0.3450000286102295,-1.748874430335114,0.9851139905701464,2.0072397334391843,1.719680712881007,1.4039453888144753,1.5520000457763672,-0.2724519579839161,-15.610347312554028,0.5879857589863143,36,12,4,0,4,True,5
263,13,125,6,2.5344992036797733,-12.561305101655408,-0.0654999911785125,-0.5365012644124341,1.166146999452797,1.2836403043878386,1.8047232490057703,1.1706526732930365,1.415000021457672,0.5478567553633519,31.38987986005129,0.6837406264128251,72,13,5,0,5,True,5
256,6,153,62,8.41570446895552,16.50494663425707,-0.7405000105500221,0.0,0.0,0.0,3.982815389168544,1.5592444734736366,1.1170000284910202,-0.0073104693431188,-0.4188590396204847,0.9150322605516172,156,1,1,0,1,True,4
257,7,153,9,9.924688105128403,13.572216169963356,-0.2239999771118164,0.6790426362777985,-1.319728708932172,1.484177471552132,1.5974809394879816,0.914879129570176,1.9679999351501465,1.3107617685755446,75.10111728648224,0.7455361390556505,94,2,2,0,2,True,4
258,8,153,11,12.583964407162608,16.117451174093834,-0.359499990940094,1.57014778586818,0.4195049619460208,1.6252225947740453,5.272986840725372,3.0484445691311706,2.557000041007996,-1.1281744068899626,-64.63963206946973,1.0,521,3,3,0,3,True,4
259,9,153,11,16.659937853841033,18.7851975713488,-0.2649999856948852,2.6977693332327903,1.431213607835046,3.053904347975473,7.134032845239958,3.0287459949968984,2.7720000743865967,-0.1938139355414244,-11.104720517344202,1.0,357,4,4,0,4,True,4
259,9,195,19,6.329497142568995,19.161745780272412,-0.1424999833106994,0.0,0.0,0.0,4.985091605650792,4.225015075377685,2.162999987602234,-0.1240355697705757,-7.106714657354444,1.0,267,1,1,0,1,True,4
260,10,195,10,9.388566524536351,16.537369560214913,-0.4025000333786011,1.3765812218853102,-1.180969299025876,1.8137431862556843,4.2610943771988,3.960913490453126,2.575000047683716,0.2810154714121298,16.10100048979428,1.0,310,2,2,0,2,True,4
263,13,195,15,14.693980214107595,12.956714956713682,0.0149999856948852,1.5529317254726074,-1.1866313049894164,1.954402926205396,3.8017079034063617,2.232478323784566,1.75,-1.4892463133800846,-85.32752841209603,0.9892436251890768,160,7,3,0,3,True,4
264,14,195,33,14.061510631985438,14.960922626749111,-0.7364999800920486,0.5695011370549626,0.2492462337717638,0.6216552341582141,3.616963615354062,1.409638696486524,1.0149999558925629,-0.1603682903676268,-9.188426205793508,0.8442307622384105,121,8,4,0,4,True,4
262,12,252,34,13.984912441992089,-2.2886794689299843,-0.7779999934136868,0.0,0.0,0.0,4.14353966519402,1.5473846449311144,1.3719999864697456,0.2143552419876507,12.281650682397842,0.9324698428559344,172,1,1,0,1,True,4
263,13,252,1,14.250877667392825,-0.8985115441087843,-0.546500027179718,0.1196843514303303,0.6255755661695399,0.6369216066091958,5.253977388159106,3.5043070011193165,2.541000008583069,1.3911737040243966,79.70838181017987,1.0,384,2,2,0,2,True,4
266,16,252,22,15.0681984460332,-1.6937966039080716,-0.5435000248253345,0.1884245100827383,0.2247738024233539,0.2933036962872662,3.730184739632248,2.0923962867826424,1.2570000514388084,0.4345309141725136,24.89678745004644,0.9419773416919698,172,7,3,0,3,True,4
267,17,252,68,14.69885483354814,-0.079431551077391,-0.6935000233352184,-0.0625711450727704,0.8500898651066509,0.8523895394435349,3.3339587098023697,1.9998884060954367,1.2170000448822975,0.5649716537407152,32.370491303869514,0.8517868139771791,114,8,4,0,4,True,4
263,13,259,16,8.297102203136586,-8.332254491870165,-0.3119999915361404,0.0,0.0,0.0,1.2191997903901113,0.670390856162317,1.1099999845027924,-0.6585270172296812,-37.73081878259958,0.572791162614062,40,1,1,0,1,True,4
265,15,259,18,9.550639176737027,-4.362629752201131,-0.4220000207424164,0.2820458190600993,0.8931655664255326,0.9366400445729004,2.062896441233858,0.7390626699601281,1.5760000348091123,-0.0223902237000326,-1.282865320365662,0.7010975381504712,80,4,2,0,2,True,4
266,16,259,30,7.869625796571468,-2.257823812645164,-0.6649999767541885,-0.6013308205914467,1.438403734334228,1.5590394667037248,3.3012391267443806,1.520792878395566,1.1219999492168429,0.4470137788187869,25.612002910510963,0.8742379634464883,130,5,3,0,3,True,4
268,18,259,27,8.269860935504642,-0.1542088349264426,-0.6215000096708536,-0.2406790450653316,1.2644354238705375,1.2871376553703282,1.8633237544097128,1.0995233214069755,1.2170000188052654,1.4842913144681658,85.04362788695116,0.7076608761718697,82,8,4,0,4,True,4
263,13,262,19,13.264698889115182,1.552554079338456,-0.5424999864771962,0.0,0.0,0.0,1.138647569400448,1.0118826757628312,1.1229999717324972,1.0607944739874682,60.77904629028212,0.7078445567755436,86,1,1,0,1,True,4
264,14,262,39,9.61709572159388,2.584748398271054,-0.7495000064373016,-1.6414214253845865,0.4644874435196691,1.7058759863773818,3.3683079168914367,1.5958213949875002,1.1190000176429749,-0.2294404902110726,-13.14597173850714,0.9063893955279908,140,2,2,0,2,True,4
266,16,262,26,9.71245201591534,4.484761100710607,-0.7014999880921096,-0.8813266177391941,0.6829709519847174,1.114982478961225,2.8554636551536303,1.7748430152296026,1.396999976132065,1.043335195756486,59.77870333430221,0.916374957745886,146,5,3,0,3,True,4
269,19,262,27,9.09118257280375,7.666893328799127,-0.7524999976158142,-0.5779200562232953,0.8529538578048725,1.030301836807715,4.091185165398597,1.986486732094208,2.189000010490417,0.654967546511522,37.526876133148654,1.0,273,10,4,0,4,True,4
263,13,264,24,11.167729059820465,4.108599555412451,-0.7704999893903732,0.0,0.0,0.0,2.35510499540242,2.09966689440864,0.68299999833107,-1.283377040300553,-73.53208793321265,0.8816630431945028,146,1,1,0,1,True,5
264,14,264,37,11.605102944517302,6.024587469457456,-0.7180000096559525,0.1968182481135777,0.8621945613202523,0.8843737243726321,3.386015530995536,1.8682817231240447,0.9780000150203704,1.1858730643808546,67.94552162726872,0.850858939844475,120,2,2,0,2,True,5
267,17,264,7,11.912318732044662,10.096236041031414,-0.2524999976158142,0.1543324045915717,1.0849542944622323,1.0958760478170226,2.755902400836973,2.051641818819048,1.9390000104904173,-1.514421813794396,-86.76997833296593,0.8384956702717865,100,7,3,0,3,True,5
268,18,264,24,11.928340956092258,10.977371361788128,-0.7189999939873815,0.0920928233467826,0.9932357562947493,0.9974960429467296,4.031857883722126,1.9925322344166936,1.3879999872297049,-0.1387923359319158,-7.952215077660702,0.9545373074959224,237,8,4,0,4,True,5
269,19,264,33,11.909582906322466,9.40630040967543,-0.1605000048875808,0.0422099304443241,-0.1607022624886022,0.1661532286688112,1.4953573730187106,1.48197077229471,0.8269999921321869,0.2801610504369058,16.052045773986496,0.5757529420325778,38,9,5,0,5,True,5
